rgn_id,common,sciname,year
1,atlantic pomfret,brama brama,2017
2,atlantic pomfret,brama brama,2017
3,atlantic pomfret,brama brama,2017
4,atlantic pomfret,brama brama,2017
5,atlantic pomfret,brama brama,2017
6,atlantic pomfret,brama brama,2017
7,atlantic pomfret,brama brama,2017
8,atlantic pomfret,brama brama,2017
9,atlantic pomfret,brama brama,2017
10,atlantic pomfret,brama brama,2017
11,atlantic pomfret,brama brama,2017
1,horse mackerel,trachurus lathami,2017
2,horse mackerel,trachurus lathami,2017
3,horse mackerel,trachurus lathami,2017
4,horse mackerel,trachurus lathami,2017
5,horse mackerel,trachurus lathami,2017
6,horse mackerel,trachurus lathami,2017
7,horse mackerel,trachurus lathami,2017
8,horse mackerel,trachurus lathami,2017
9,horse mackerel,trachurus lathami,2017
10,horse mackerel,trachurus lathami,2017
11,horse mackerel,trachurus lathami,2017
1,hawaiian halosaurid fish,aldrovandia phalacra,2017
2,hawaiian halosaurid fish,aldrovandia phalacra,2017
4,hawaiian halosaurid fish,aldrovandia phalacra,2017
1,abyssal halosaur,halosauropsis macrochir,2017
2,abyssal halosaur,halosauropsis macrochir,2017
4,abyssal halosaur,halosauropsis macrochir,2017
1,cosmopolitan spineback,notacanthus chemnitzii,2017
2,cosmopolitan spineback,notacanthus chemnitzii,2017
4,cosmopolitan spineback,notacanthus chemnitzii,2017
1,atlantic bigeye,priacanthus arenatus,2017
2,atlantic bigeye,priacanthus arenatus,2017
3,atlantic bigeye,priacanthus arenatus,2017
4,atlantic bigeye,priacanthus arenatus,2017
5,atlantic bigeye,priacanthus arenatus,2017
8,atlantic bigeye,priacanthus arenatus,2017
10,atlantic bigeye,priacanthus arenatus,2017
11,atlantic bigeye,priacanthus arenatus,2017
1,bermuda sea chub,kyphosus sectatrix,2017
2,bermuda sea chub,kyphosus sectatrix,2017
4,bermuda sea chub,kyphosus sectatrix,2017
5,bermuda sea chub,kyphosus sectatrix,2017
8,bermuda sea chub,kyphosus sectatrix,2017
10,bermuda sea chub,kyphosus sectatrix,2017
11,bermuda sea chub,kyphosus sectatrix,2017
1,tropical two-wing flyingfish,exocoetus volitans,2017
2,tropical two-wing flyingfish,exocoetus volitans,2017
4,tropical two-wing flyingfish,exocoetus volitans,2017
1,rudderfish,centrolophus niger,2017
2,rudderfish,centrolophus niger,2017
3,rudderfish,centrolophus niger,2017
4,rudderfish,centrolophus niger,2017
5,rudderfish,centrolophus niger,2017
6,rudderfish,centrolophus niger,2017
7,rudderfish,centrolophus niger,2017
8,rudderfish,centrolophus niger,2017
9,rudderfish,centrolophus niger,2017
10,rudderfish,centrolophus niger,2017
11,rudderfish,centrolophus niger,2017
1,bandwing flyingfish,cheilopogon exsiliens,2017
2,bandwing flyingfish,cheilopogon exsiliens,2017
3,bandwing flyingfish,cheilopogon exsiliens,2017
4,bandwing flyingfish,cheilopogon exsiliens,2017
8,bandwing flyingfish,cheilopogon exsiliens,2017
1,alfonsino,beryx decadactylus,2017
2,alfonsino,beryx decadactylus,2017
3,alfonsino,beryx decadactylus,2017
4,alfonsino,beryx decadactylus,2017
6,alfonsino,beryx decadactylus,2017
7,alfonsino,beryx decadactylus,2017
8,alfonsino,beryx decadactylus,2017
10,alfonsino,beryx decadactylus,2017
11,alfonsino,beryx decadactylus,2017
1,silver roughy,hoplostethus mediterraneus,2017
2,silver roughy,hoplostethus mediterraneus,2017
4,silver roughy,hoplostethus mediterraneus,2017
1,round sardinella,sardinella aurita,2017
2,round sardinella,sardinella aurita,2017
3,round sardinella,sardinella aurita,2017
4,round sardinella,sardinella aurita,2017
5,round sardinella,sardinella aurita,2017
7,round sardinella,sardinella aurita,2017
8,round sardinella,sardinella aurita,2017
10,round sardinella,sardinella aurita,2017
11,round sardinella,sardinella aurita,2017
1,günther's grenadier,coryphaenoides guentheri,2017
2,günther's grenadier,coryphaenoides guentheri,2017
4,günther's grenadier,coryphaenoides guentheri,2017
1,mediterranean grenadier,coryphaenoides mediterraneus,2017
2,mediterranean grenadier,coryphaenoides mediterraneus,2017
4,mediterranean grenadier,coryphaenoides mediterraneus,2017
1,glasshead grenadier,hymenocephalus italicus,2017
2,glasshead grenadier,hymenocephalus italicus,2017
4,glasshead grenadier,hymenocephalus italicus,2017
1,common atlantic grenadier,nezumia aequalis,2017
2,common atlantic grenadier,nezumia aequalis,2017
4,common atlantic grenadier,nezumia aequalis,2017
1,roughtip grenadier,nezumia sclerorhynchus,2017
2,roughtip grenadier,nezumia sclerorhynchus,2017
4,roughtip grenadier,nezumia sclerorhynchus,2017
1,glacier lantern fish,benthosema glaciale,2017
2,glacier lantern fish,benthosema glaciale,2017
3,glacier lantern fish,benthosema glaciale,2017
4,glacier lantern fish,benthosema glaciale,2017
5,glacier lantern fish,benthosema glaciale,2017
6,glacier lantern fish,benthosema glaciale,2017
7,glacier lantern fish,benthosema glaciale,2017
8,glacier lantern fish,benthosema glaciale,2017
9,glacier lantern fish,benthosema glaciale,2017
10,glacier lantern fish,benthosema glaciale,2017
11,glacier lantern fish,benthosema glaciale,2017
1,madeira lantern fish,ceratoscopelus maderensis,2017
2,madeira lantern fish,ceratoscopelus maderensis,2017
3,madeira lantern fish,ceratoscopelus maderensis,2017
4,madeira lantern fish,ceratoscopelus maderensis,2017
5,madeira lantern fish,ceratoscopelus maderensis,2017
6,madeira lantern fish,ceratoscopelus maderensis,2017
7,madeira lantern fish,ceratoscopelus maderensis,2017
8,madeira lantern fish,ceratoscopelus maderensis,2017
9,madeira lantern fish,ceratoscopelus maderensis,2017
10,madeira lantern fish,ceratoscopelus maderensis,2017
11,madeira lantern fish,ceratoscopelus maderensis,2017
1,spothead lantern fish,diaphus metopoclampus,2017
2,spothead lantern fish,diaphus metopoclampus,2017
3,spothead lantern fish,diaphus metopoclampus,2017
4,spothead lantern fish,diaphus metopoclampus,2017
5,spothead lantern fish,diaphus metopoclampus,2017
7,spothead lantern fish,diaphus metopoclampus,2017
8,spothead lantern fish,diaphus metopoclampus,2017
10,spothead lantern fish,diaphus metopoclampus,2017
11,spothead lantern fish,diaphus metopoclampus,2017
1,longfin lanternfish,diogenichthys atlanticus,2017
2,longfin lanternfish,diogenichthys atlanticus,2017
3,longfin lanternfish,diogenichthys atlanticus,2017
4,longfin lanternfish,diogenichthys atlanticus,2017
5,longfin lanternfish,diogenichthys atlanticus,2017
6,longfin lanternfish,diogenichthys atlanticus,2017
7,longfin lanternfish,diogenichthys atlanticus,2017
8,longfin lanternfish,diogenichthys atlanticus,2017
9,longfin lanternfish,diogenichthys atlanticus,2017
10,longfin lanternfish,diogenichthys atlanticus,2017
11,longfin lanternfish,diogenichthys atlanticus,2017
1,electric lantern fish,electrona risso,2017
2,electric lantern fish,electrona risso,2017
3,electric lantern fish,electrona risso,2017
4,electric lantern fish,electrona risso,2017
5,electric lantern fish,electrona risso,2017
6,electric lantern fish,electrona risso,2017
7,electric lantern fish,electrona risso,2017
8,electric lantern fish,electrona risso,2017
9,electric lantern fish,electrona risso,2017
10,electric lantern fish,electrona risso,2017
11,electric lantern fish,electrona risso,2017
1,cocco's lanternfish,gonichthys cocco,2017
2,cocco's lanternfish,gonichthys cocco,2017
3,cocco's lanternfish,gonichthys cocco,2017
4,cocco's lanternfish,gonichthys cocco,2017
5,cocco's lanternfish,gonichthys cocco,2017
7,cocco's lanternfish,gonichthys cocco,2017
8,cocco's lanternfish,gonichthys cocco,2017
10,cocco's lanternfish,gonichthys cocco,2017
11,cocco's lanternfish,gonichthys cocco,2017
1,bermuda lantern fish,hygophum hygomii,2017
2,bermuda lantern fish,hygophum hygomii,2017
3,bermuda lantern fish,hygophum hygomii,2017
4,bermuda lantern fish,hygophum hygomii,2017
5,bermuda lantern fish,hygophum hygomii,2017
6,bermuda lantern fish,hygophum hygomii,2017
7,bermuda lantern fish,hygophum hygomii,2017
8,bermuda lantern fish,hygophum hygomii,2017
9,bermuda lantern fish,hygophum hygomii,2017
10,bermuda lantern fish,hygophum hygomii,2017
11,bermuda lantern fish,hygophum hygomii,2017
1,jewel lanternfish,lampanyctus crocodilus,2017
2,jewel lanternfish,lampanyctus crocodilus,2017
3,jewel lanternfish,lampanyctus crocodilus,2017
4,jewel lanternfish,lampanyctus crocodilus,2017
5,jewel lanternfish,lampanyctus crocodilus,2017
6,jewel lanternfish,lampanyctus crocodilus,2017
7,jewel lanternfish,lampanyctus crocodilus,2017
8,jewel lanternfish,lampanyctus crocodilus,2017
9,jewel lanternfish,lampanyctus crocodilus,2017
10,jewel lanternfish,lampanyctus crocodilus,2017
11,jewel lanternfish,lampanyctus crocodilus,2017
1,pygmy lanternfish,lampanyctus pusillus,2017
2,pygmy lanternfish,lampanyctus pusillus,2017
3,pygmy lanternfish,lampanyctus pusillus,2017
4,pygmy lanternfish,lampanyctus pusillus,2017
5,pygmy lanternfish,lampanyctus pusillus,2017
6,pygmy lanternfish,lampanyctus pusillus,2017
7,pygmy lanternfish,lampanyctus pusillus,2017
8,pygmy lanternfish,lampanyctus pusillus,2017
9,pygmy lanternfish,lampanyctus pusillus,2017
10,pygmy lanternfish,lampanyctus pusillus,2017
11,pygmy lanternfish,lampanyctus pusillus,2017
1,dofleini's lantern fish,lobianchia dofleini,2017
2,dofleini's lantern fish,lobianchia dofleini,2017
3,dofleini's lantern fish,lobianchia dofleini,2017
4,dofleini's lantern fish,lobianchia dofleini,2017
5,dofleini's lantern fish,lobianchia dofleini,2017
6,dofleini's lantern fish,lobianchia dofleini,2017
7,dofleini's lantern fish,lobianchia dofleini,2017
8,dofleini's lantern fish,lobianchia dofleini,2017
9,dofleini's lantern fish,lobianchia dofleini,2017
10,dofleini's lantern fish,lobianchia dofleini,2017
11,dofleini's lantern fish,lobianchia dofleini,2017
1,lanternfish,notoscopelus bolini,2017
2,lanternfish,notoscopelus bolini,2017
3,lanternfish,notoscopelus bolini,2017
4,lanternfish,notoscopelus bolini,2017
5,lanternfish,notoscopelus bolini,2017
6,lanternfish,notoscopelus bolini,2017
7,lanternfish,notoscopelus bolini,2017
8,lanternfish,notoscopelus bolini,2017
9,lanternfish,notoscopelus bolini,2017
11,lanternfish,notoscopelus bolini,2017
1,greater amberjack,seriola dumerili,2017
2,greater amberjack,seriola dumerili,2017
3,greater amberjack,seriola dumerili,2017
4,greater amberjack,seriola dumerili,2017
5,greater amberjack,seriola dumerili,2017
6,greater amberjack,seriola dumerili,2017
7,greater amberjack,seriola dumerili,2017
8,greater amberjack,seriola dumerili,2017
9,greater amberjack,seriola dumerili,2017
10,greater amberjack,seriola dumerili,2017
11,greater amberjack,seriola dumerili,2017
1,whalesucker,remora australis,2017
2,whalesucker,remora australis,2017
3,whalesucker,remora australis,2017
4,whalesucker,remora australis,2017
5,whalesucker,remora australis,2017
6,whalesucker,remora australis,2017
7,whalesucker,remora australis,2017
8,whalesucker,remora australis,2017
9,whalesucker,remora australis,2017
10,whalesucker,remora australis,2017
11,whalesucker,remora australis,2017
1,common remora,remora remora,2017
2,common remora,remora remora,2017
3,common remora,remora remora,2017
4,common remora,remora remora,2017
5,common remora,remora remora,2017
6,common remora,remora remora,2017
7,common remora,remora remora,2017
8,common remora,remora remora,2017
9,common remora,remora remora,2017
10,common remora,remora remora,2017
11,common remora,remora remora,2017
1,pencil cardinal,epigonus denticulatus,2017
2,pencil cardinal,epigonus denticulatus,2017
4,pencil cardinal,epigonus denticulatus,2017
1,cape fathead,cubiceps capensis,2017
2,cape fathead,cubiceps capensis,2017
3,cape fathead,cubiceps capensis,2017
4,cape fathead,cubiceps capensis,2017
5,cape fathead,cubiceps capensis,2017
6,cape fathead,cubiceps capensis,2017
7,cape fathead,cubiceps capensis,2017
8,cape fathead,cubiceps capensis,2017
9,cape fathead,cubiceps capensis,2017
10,cape fathead,cubiceps capensis,2017
11,cape fathead,cubiceps capensis,2017
1,smalleye squaretail,tetragonurus cuvieri,2017
2,smalleye squaretail,tetragonurus cuvieri,2017
4,smalleye squaretail,tetragonurus cuvieri,2017
5,smalleye squaretail,tetragonurus cuvieri,2017
10,smalleye squaretail,tetragonurus cuvieri,2017
11,smalleye squaretail,tetragonurus cuvieri,2017
1,atlantic soft pout,melanostigma atlanticum,2017
2,atlantic soft pout,melanostigma atlanticum,2017
4,atlantic soft pout,melanostigma atlanticum,2017
1,brauer's eye-nosed fish,cyclothone braueri,2017
2,brauer's eye-nosed fish,cyclothone braueri,2017
3,brauer's eye-nosed fish,cyclothone braueri,2017
4,brauer's eye-nosed fish,cyclothone braueri,2017
5,brauer's eye-nosed fish,cyclothone braueri,2017
6,brauer's eye-nosed fish,cyclothone braueri,2017
7,brauer's eye-nosed fish,cyclothone braueri,2017
8,brauer's eye-nosed fish,cyclothone braueri,2017
9,brauer's eye-nosed fish,cyclothone braueri,2017
10,brauer's eye-nosed fish,cyclothone braueri,2017
11,brauer's eye-nosed fish,cyclothone braueri,2017
1,snaggletooth,borostomias antarcticus,2017
2,snaggletooth,borostomias antarcticus,2017
4,snaggletooth,borostomias antarcticus,2017
1,hollowsnout grenadier,coelorinchus caelorhincus,2017
2,hollowsnout grenadier,coelorinchus caelorhincus,2017
4,hollowsnout grenadier,coelorinchus caelorhincus,2017
1,giant manta ray,mobula birostris,2017
2,giant manta ray,mobula birostris,2017
3,giant manta ray,mobula birostris,2017
4,giant manta ray,mobula birostris,2017
5,giant manta ray,mobula birostris,2017
8,giant manta ray,mobula birostris,2017
10,giant manta ray,mobula birostris,2017
11,giant manta ray,mobula birostris,2017
1,blackspotted stickleback,gasterosteus wheatlandi,2017
2,blackspotted stickleback,gasterosteus wheatlandi,2017
3,blackspotted stickleback,gasterosteus wheatlandi,2017
4,blackspotted stickleback,gasterosteus wheatlandi,2017
5,blackspotted stickleback,gasterosteus wheatlandi,2017
6,blackspotted stickleback,gasterosteus wheatlandi,2017
7,blackspotted stickleback,gasterosteus wheatlandi,2017
8,blackspotted stickleback,gasterosteus wheatlandi,2017
9,blackspotted stickleback,gasterosteus wheatlandi,2017
10,blackspotted stickleback,gasterosteus wheatlandi,2017
11,blackspotted stickleback,gasterosteus wheatlandi,2017
1,longnose greeneye,parasudis truculenta,2017
2,longnose greeneye,parasudis truculenta,2017
3,longnose greeneye,parasudis truculenta,2017
4,longnose greeneye,parasudis truculenta,2017
5,longnose greeneye,parasudis truculenta,2017
6,longnose greeneye,parasudis truculenta,2017
7,longnose greeneye,parasudis truculenta,2017
8,longnose greeneye,parasudis truculenta,2017
9,longnose greeneye,parasudis truculenta,2017
10,longnose greeneye,parasudis truculenta,2017
11,longnose greeneye,parasudis truculenta,2017
1,striped killifish,fundulus majalis,2017
2,striped killifish,fundulus majalis,2017
3,striped killifish,fundulus majalis,2017
4,striped killifish,fundulus majalis,2017
5,striped killifish,fundulus majalis,2017
6,striped killifish,fundulus majalis,2017
7,striped killifish,fundulus majalis,2017
8,striped killifish,fundulus majalis,2017
9,striped killifish,fundulus majalis,2017
10,striped killifish,fundulus majalis,2017
11,striped killifish,fundulus majalis,2017
1,atlantic batfish,dibranchus atlanticus,2017
2,atlantic batfish,dibranchus atlanticus,2017
3,atlantic batfish,dibranchus atlanticus,2017
4,atlantic batfish,dibranchus atlanticus,2017
5,atlantic batfish,dibranchus atlanticus,2017
6,atlantic batfish,dibranchus atlanticus,2017
7,atlantic batfish,dibranchus atlanticus,2017
8,atlantic batfish,dibranchus atlanticus,2017
9,atlantic batfish,dibranchus atlanticus,2017
10,atlantic batfish,dibranchus atlanticus,2017
11,atlantic batfish,dibranchus atlanticus,2017
1,NA,dibranchus tremendus,2017
2,NA,dibranchus tremendus,2017
3,NA,dibranchus tremendus,2017
4,NA,dibranchus tremendus,2017
1,striped escolar,diplospinus multistriatus,2017
2,striped escolar,diplospinus multistriatus,2017
3,striped escolar,diplospinus multistriatus,2017
4,striped escolar,diplospinus multistriatus,2017
1,northern sennet,sphyraena borealis,2017
2,northern sennet,sphyraena borealis,2017
3,northern sennet,sphyraena borealis,2017
4,northern sennet,sphyraena borealis,2017
5,northern sennet,sphyraena borealis,2017
6,northern sennet,sphyraena borealis,2017
7,northern sennet,sphyraena borealis,2017
8,northern sennet,sphyraena borealis,2017
9,northern sennet,sphyraena borealis,2017
10,northern sennet,sphyraena borealis,2017
11,northern sennet,sphyraena borealis,2017
1,pantropical spotted dolphin,stenella attenuata,2017
2,pantropical spotted dolphin,stenella attenuata,2017
4,pantropical spotted dolphin,stenella attenuata,2017
5,pantropical spotted dolphin,stenella attenuata,2017
10,pantropical spotted dolphin,stenella attenuata,2017
11,pantropical spotted dolphin,stenella attenuata,2017
1,clymene dolphin,stenella clymene,2017
4,clymene dolphin,stenella clymene,2017
5,clymene dolphin,stenella clymene,2017
10,clymene dolphin,stenella clymene,2017
1,spinner dolphin,stenella longirostris,2017
4,spinner dolphin,stenella longirostris,2017
5,spinner dolphin,stenella longirostris,2017
10,spinner dolphin,stenella longirostris,2017
11,spinner dolphin,stenella longirostris,2017
1,gyre flyingfish,prognichthys glaphyrae,2017
1,barracudina,paralepis elongata,2017
2,barracudina,paralepis elongata,2017
3,barracudina,paralepis elongata,2017
4,barracudina,paralepis elongata,2017
5,barracudina,paralepis elongata,2017
6,barracudina,paralepis elongata,2017
7,barracudina,paralepis elongata,2017
8,barracudina,paralepis elongata,2017
9,barracudina,paralepis elongata,2017
10,barracudina,paralepis elongata,2017
11,barracudina,paralepis elongata,2017
1,NA,dolichopteroides binocularis,2017
2,NA,dolichopteroides binocularis,2017
4,NA,dolichopteroides binocularis,2017
1,smallscale searsid,maulisia microlepis,2017
2,smallscale searsid,maulisia microlepis,2017
3,smallscale searsid,maulisia microlepis,2017
4,smallscale searsid,maulisia microlepis,2017
1,redvelvet whalefish,barbourisia rufa,2017
2,redvelvet whalefish,barbourisia rufa,2017
3,redvelvet whalefish,barbourisia rufa,2017
4,redvelvet whalefish,barbourisia rufa,2017
1,tube-eye,stylephorus chordatus,2017
2,tube-eye,stylephorus chordatus,2017
1,NA,caulophryne polynema,2017
2,NA,caulophryne polynema,2017
4,NA,caulophryne polynema,2017
1,stargazing seadevil,ceratias uranoscopus,2017
2,stargazing seadevil,ceratias uranoscopus,2017
