"","common","sciname","source","iucn_sid","rgn_id","status","status_scale","rgn_name","score","year"
"5195","roundscale spearfish","Tetrapturus georgii","IUCN",170333,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"5196","roundscale spearfish","Tetrapturus georgii","IUCN",170333,5,NA,NA,"Connecticut",NA,2017
"5197","roundscale spearfish","Tetrapturus georgii","IUCN",170333,6,NA,NA,"Maine",NA,2017
"5198","roundscale spearfish","Tetrapturus georgii","IUCN",170333,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"5199","roundscale spearfish","Tetrapturus georgii","IUCN",170333,8,NA,NA,"Massachusetts-Virginian",NA,2017
"5200","roundscale spearfish","Tetrapturus georgii","IUCN",170333,9,NA,NA,"New Hampshire",NA,2017
"5201","roundscale spearfish","Tetrapturus georgii","IUCN",170333,10,NA,NA,"New York",NA,2017
"5202","roundscale spearfish","Tetrapturus georgii","IUCN",170333,11,NA,NA,"Rhode Island",NA,2017
"5203","roundscale spearfish","Tetrapturus georgii","IUCN",170333,12,NA,NA,NA,NA,2017
"5204","roundscale spearfish","Tetrapturus georgii","IUCN",170333,13,"DD","IUCN",NA,NA,2017
"5205","royal tern","Thalasseus maximus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"5206","royal tern","Thalasseus maximus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"5207","royal tern","Thalasseus maximus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"5208","royal tern","Thalasseus maximus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5209","royal tern","Thalasseus maximus","dataportal",NA,5,"N5B,N5N","CT","Connecticut",0,2017
"5210","royal tern","Thalasseus maximus","dataportal",NA,6,NA,NA,"Maine",0,2017
"5211","royal tern","Thalasseus maximus","dataportal",NA,7,"S1N","MA","Massachusetts-Gulf of Maine",0.8,2017
"5212","royal tern","Thalasseus maximus","dataportal",NA,8,"S1N","MA","Massachusetts-Virginian",0.8,2017
"5213","royal tern","Thalasseus maximus","dataportal",NA,9,NA,NA,"New Hampshire",0,2017
"5214","royal tern","Thalasseus maximus","dataportal",NA,10,"N5B,N5N","NY","New York",0,2017
"5215","royal tern","Thalasseus maximus","dataportal",NA,11,"S1N","RI","Rhode Island",0.8,2017
"5216","royal tern","Thalasseus maximus","dataportal",NA,12,"N5B,N5N","USA",NA,0,2017
"5217","royal tern","Thalasseus maximus","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"5218","rudderfish","Centrolophus niger","IUCN",198571,1,NA,NA,"Offshore",0,2017
"5219","rudderfish","Centrolophus niger","IUCN",198571,2,NA,NA,"Georges Bank",0,2017
"5220","rudderfish","Centrolophus niger","IUCN",198571,3,NA,NA,"Gulf of Maine",0,2017
"5221","rudderfish","Centrolophus niger","IUCN",198571,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5222","rudderfish","Centrolophus niger","IUCN",198571,5,NA,NA,"Connecticut",0,2017
"5223","rudderfish","Centrolophus niger","IUCN",198571,6,NA,NA,"Maine",0,2017
"5224","rudderfish","Centrolophus niger","IUCN",198571,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5225","rudderfish","Centrolophus niger","IUCN",198571,8,NA,NA,"Massachusetts-Virginian",0,2017
"5226","rudderfish","Centrolophus niger","IUCN",198571,9,NA,NA,"New Hampshire",0,2017
"5227","rudderfish","Centrolophus niger","IUCN",198571,10,NA,NA,"New York",0,2017
"5228","rudderfish","Centrolophus niger","IUCN",198571,11,NA,NA,"Rhode Island",0,2017
"5229","rudderfish","Centrolophus niger","IUCN",198571,12,NA,NA,NA,0,2017
"5230","rudderfish","Centrolophus niger","IUCN",198571,13,"LC","IUCN",NA,0,2017
"5231","sand tiger","Carcharias taurus","dataportal",NA,1,NA,NA,"Offshore",0.4,2017
"5232","sand tiger","Carcharias taurus","dataportal",NA,2,NA,NA,"Georges Bank",0.4,2017
"5233","sand tiger","Carcharias taurus","dataportal",NA,3,NA,NA,"Gulf of Maine",0.4,2017
"5234","sand tiger","Carcharias taurus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.4,2017
"5235","sand tiger","Carcharias taurus","dataportal",NA,5,"SNRB","CT","Connecticut",0.4,2017
"5236","sand tiger","Carcharias taurus","dataportal",NA,6,NA,NA,"Maine",0.4,2017
"5237","sand tiger","Carcharias taurus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0.4,2017
"5238","sand tiger","Carcharias taurus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0.4,2017
"5239","sand tiger","Carcharias taurus","dataportal",NA,9,NA,NA,"New Hampshire",0.4,2017
"5240","sand tiger","Carcharias taurus","dataportal",NA,10,NA,NA,"New York",0.4,2017
"5241","sand tiger","Carcharias taurus","dataportal",NA,11,"NNR","RI","Rhode Island",0.4,2017
"5242","sand tiger","Carcharias taurus","dataportal",NA,12,"NNR","USA",NA,0.4,2017
"5243","sand tiger","Carcharias taurus","dataportal",NA,13,"VU - Vulnerable","IUCN",NA,0.4,2017
"5244","sandbar shark","Carcharhinus plumbeus","IUCN",3853,1,NA,NA,"Offshore",0.4,2017
"5245","sandbar shark","Carcharhinus plumbeus","IUCN",3853,2,NA,NA,"Georges Bank",0.4,2017
"5246","sandbar shark","Carcharhinus plumbeus","IUCN",3853,3,NA,NA,"Gulf of Maine",0.4,2017
"5247","sandbar shark","Carcharhinus plumbeus","IUCN",3853,4,NA,NA,"Mid-Atlantic Bight",0.4,2017
"5248","sandbar shark","Carcharhinus plumbeus","IUCN",3853,5,"NNR","CT","Connecticut",0.4,2017
"5249","sandbar shark","Carcharhinus plumbeus","IUCN",3853,6,NA,NA,"Maine",0.4,2017
"5250","sandbar shark","Carcharhinus plumbeus","IUCN",3853,7,NA,NA,"Massachusetts-Gulf of Maine",0.4,2017
"5251","sandbar shark","Carcharhinus plumbeus","IUCN",3853,8,NA,NA,"Massachusetts-Virginian",0.4,2017
"5252","sandbar shark","Carcharhinus plumbeus","IUCN",3853,9,NA,NA,"New Hampshire",0.4,2017
"5253","sandbar shark","Carcharhinus plumbeus","IUCN",3853,10,NA,NA,"New York",0.4,2017
"5254","sandbar shark","Carcharhinus plumbeus","IUCN",3853,11,NA,NA,"Rhode Island",0.4,2017
"5255","sandbar shark","Carcharhinus plumbeus","IUCN",3853,12,"NNR","USA",NA,0.4,2017
"5256","sandbar shark","Carcharhinus plumbeus","IUCN",3853,13,"VU - Vulnerable","IUCN",NA,0.4,2017
"5257","sargassumfish","Histrio histrio","IUCN",190183,1,NA,NA,"Offshore",0,2017
"5258","sargassumfish","Histrio histrio","IUCN",190183,2,NA,NA,"Georges Bank",0,2017
"5259","sargassumfish","Histrio histrio","IUCN",190183,3,NA,NA,"Gulf of Maine",0,2017
"5260","sargassumfish","Histrio histrio","IUCN",190183,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5261","sargassumfish","Histrio histrio","IUCN",190183,5,NA,NA,"Connecticut",0,2017
"5262","sargassumfish","Histrio histrio","IUCN",190183,6,NA,NA,"Maine",0,2017
"5263","sargassumfish","Histrio histrio","IUCN",190183,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5264","sargassumfish","Histrio histrio","IUCN",190183,8,NA,NA,"Massachusetts-Virginian",0,2017
"5265","sargassumfish","Histrio histrio","IUCN",190183,9,NA,NA,"New Hampshire",0,2017
"5266","sargassumfish","Histrio histrio","IUCN",190183,10,NA,NA,"New York",0,2017
"5267","sargassumfish","Histrio histrio","IUCN",190183,11,"NNR","RI","Rhode Island",0,2017
"5268","sargassumfish","Histrio histrio","IUCN",190183,12,"NNR","USA",NA,0,2017
"5269","sargassumfish","Histrio histrio","IUCN",190183,13,"LC","IUCN",NA,0,2017
"5270","scaled herring","Harengula jaguana","IUCN",190478,1,NA,NA,"Offshore",0,2017
"5271","scaled herring","Harengula jaguana","IUCN",190478,2,NA,NA,"Georges Bank",0,2017
"5272","scaled herring","Harengula jaguana","IUCN",190478,3,NA,NA,"Gulf of Maine",0,2017
"5273","scaled herring","Harengula jaguana","IUCN",190478,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5274","scaled herring","Harengula jaguana","IUCN",190478,5,NA,NA,"Connecticut",0,2017
"5275","scaled herring","Harengula jaguana","IUCN",190478,6,NA,NA,"Maine",0,2017
"5276","scaled herring","Harengula jaguana","IUCN",190478,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5277","scaled herring","Harengula jaguana","IUCN",190478,8,NA,NA,"Massachusetts-Virginian",0,2017
"5278","scaled herring","Harengula jaguana","IUCN",190478,9,NA,NA,"New Hampshire",0,2017
"5279","scaled herring","Harengula jaguana","IUCN",190478,10,NA,NA,"New York",0,2017
"5280","scaled herring","Harengula jaguana","IUCN",190478,11,NA,NA,"Rhode Island",0,2017
"5281","scaled herring","Harengula jaguana","IUCN",190478,12,"N5","USA",NA,0,2017
"5282","scaled herring","Harengula jaguana","IUCN",190478,13,"LC","IUCN",NA,0,2017
"5283","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,1,NA,NA,"Offshore",NA,2017
"5284","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,2,NA,NA,"Georges Bank",NA,2017
"5285","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,3,NA,NA,"Gulf of Maine",NA,2017
"5286","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"5287","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,5,NA,NA,"Connecticut",NA,2017
"5288","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,6,NA,NA,"Maine",NA,2017
"5289","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"5290","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,8,NA,NA,"Massachusetts-Virginian",NA,2017
"5291","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,9,NA,NA,"New Hampshire",NA,2017
"5292","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,10,NA,NA,"New York",NA,2017
"5293","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,11,NA,NA,"Rhode Island",NA,2017
"5294","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,12,NA,NA,NA,NA,2017
"5295","scaleline cusk","Lamprogrammus shcherbachevi","IUCN",60471916,13,"DD","IUCN",NA,NA,2017
"5296","scalloped hammerhead","Sphyrna lewini","IUCN",39385,1,NA,NA,"Offshore",0.6,2017
"5297","scalloped hammerhead","Sphyrna lewini","IUCN",39385,2,NA,NA,"Georges Bank",0.6,2017
"5298","scalloped hammerhead","Sphyrna lewini","IUCN",39385,3,NA,NA,"Gulf of Maine",0.6,2017
"5299","scalloped hammerhead","Sphyrna lewini","IUCN",39385,4,NA,NA,"Mid-Atlantic Bight",0.6,2017
"5300","scalloped hammerhead","Sphyrna lewini","IUCN",39385,5,NA,NA,"Connecticut",0.6,2017
"5301","scalloped hammerhead","Sphyrna lewini","IUCN",39385,6,NA,NA,"Maine",0.6,2017
"5302","scalloped hammerhead","Sphyrna lewini","IUCN",39385,7,NA,NA,"Massachusetts-Gulf of Maine",0.6,2017
"5303","scalloped hammerhead","Sphyrna lewini","IUCN",39385,8,NA,NA,"Massachusetts-Virginian",0.6,2017
"5304","scalloped hammerhead","Sphyrna lewini","IUCN",39385,9,NA,NA,"New Hampshire",0.6,2017
"5305","scalloped hammerhead","Sphyrna lewini","IUCN",39385,10,NA,NA,"New York",0.6,2017
"5306","scalloped hammerhead","Sphyrna lewini","IUCN",39385,11,"NNR","RI","Rhode Island",0.6,2017
"5307","scalloped hammerhead","Sphyrna lewini","IUCN",39385,12,"NNR","USA",NA,0.6,2017
"5308","scalloped hammerhead","Sphyrna lewini","IUCN",39385,13,"EN - Endangered","IUCN",NA,0.6,2017
"5309","scalloped ribbonfish","Zu cristatus","IUCN",190346,1,NA,NA,"Offshore",0,2017
"5310","scalloped ribbonfish","Zu cristatus","IUCN",190346,2,NA,NA,"Georges Bank",0,2017
"5311","scalloped ribbonfish","Zu cristatus","IUCN",190346,3,NA,NA,"Gulf of Maine",0,2017
"5312","scalloped ribbonfish","Zu cristatus","IUCN",190346,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5313","scalloped ribbonfish","Zu cristatus","IUCN",190346,5,NA,NA,"Connecticut",0,2017
"5314","scalloped ribbonfish","Zu cristatus","IUCN",190346,6,NA,NA,"Maine",0,2017
"5315","scalloped ribbonfish","Zu cristatus","IUCN",190346,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5316","scalloped ribbonfish","Zu cristatus","IUCN",190346,8,NA,NA,"Massachusetts-Virginian",0,2017
"5317","scalloped ribbonfish","Zu cristatus","IUCN",190346,9,NA,NA,"New Hampshire",0,2017
"5318","scalloped ribbonfish","Zu cristatus","IUCN",190346,10,NA,NA,"New York",0,2017
"5319","scalloped ribbonfish","Zu cristatus","IUCN",190346,11,NA,NA,"Rhode Island",0,2017
"5320","scalloped ribbonfish","Zu cristatus","IUCN",190346,12,NA,NA,NA,0,2017
"5321","scalloped ribbonfish","Zu cristatus","IUCN",190346,13,"LC","IUCN",NA,0,2017
"5322","scup","Stenotomus chrysops","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"5323","scup","Stenotomus chrysops","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"5324","scup","Stenotomus chrysops","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"5325","scup","Stenotomus chrysops","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"5326","scup","Stenotomus chrysops","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"5327","scup","Stenotomus chrysops","dataportal",NA,6,NA,NA,"Maine",NA,2017
"5328","scup","Stenotomus chrysops","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"5329","scup","Stenotomus chrysops","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"5330","scup","Stenotomus chrysops","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"5331","scup","Stenotomus chrysops","dataportal",NA,10,"NNR","NY","New York",NA,2017
"5332","scup","Stenotomus chrysops","dataportal",NA,11,"NNR","RI","Rhode Island",NA,2017
"5333","scup","Stenotomus chrysops","dataportal",NA,12,"NNR","USA",NA,NA,2017
"5334","scup","Stenotomus chrysops","dataportal",NA,13,NA,"IUCN",NA,NA,2017
"5335","sea raven","Hemitripterus americanus","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"5336","sea raven","Hemitripterus americanus","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"5337","sea raven","Hemitripterus americanus","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"5338","sea raven","Hemitripterus americanus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"5339","sea raven","Hemitripterus americanus","dataportal",NA,5,"NNR","CT","Connecticut",NA,2017
"5340","sea raven","Hemitripterus americanus","dataportal",NA,6,NA,NA,"Maine",NA,2017
"5341","sea raven","Hemitripterus americanus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"5342","sea raven","Hemitripterus americanus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"5343","sea raven","Hemitripterus americanus","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"5344","sea raven","Hemitripterus americanus","dataportal",NA,10,NA,NA,"New York",NA,2017
"5345","sea raven","Hemitripterus americanus","dataportal",NA,11,"NNR","RI","Rhode Island",NA,2017
"5346","sea raven","Hemitripterus americanus","dataportal",NA,12,"NNR","USA",NA,NA,2017
"5347","sea raven","Hemitripterus americanus","dataportal",NA,13,NA,"IUCN",NA,NA,2017
"5348","sea scallop","Placopecten magellanicus","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"5349","sea scallop","Placopecten magellanicus","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"5350","sea scallop","Placopecten magellanicus","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"5351","sea scallop","Placopecten magellanicus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"5352","sea scallop","Placopecten magellanicus","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"5353","sea scallop","Placopecten magellanicus","dataportal",NA,6,NA,NA,"Maine",NA,2017
"5354","sea scallop","Placopecten magellanicus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"5355","sea scallop","Placopecten magellanicus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"5356","sea scallop","Placopecten magellanicus","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"5357","sea scallop","Placopecten magellanicus","dataportal",NA,10,NA,NA,"New York",NA,2017
"5358","sea scallop","Placopecten magellanicus","dataportal",NA,11,NA,NA,"Rhode Island",NA,2017
"5359","sea scallop","Placopecten magellanicus","dataportal",NA,12,NA,NA,NA,NA,2017
"5360","sea scallop","Placopecten magellanicus","dataportal",NA,13,NA,NA,NA,NA,2017
"5361","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,1,NA,NA,"Offshore",0,2017
"5362","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,2,NA,NA,"Georges Bank",0,2017
"5363","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,3,NA,NA,"Gulf of Maine",0,2017
"5364","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5365","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,5,NA,NA,"Connecticut",0,2017
"5366","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,6,NA,NA,"Maine",0,2017
"5367","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5368","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,8,NA,NA,"Massachusetts-Virginian",0,2017
"5369","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,9,NA,NA,"New Hampshire",0,2017
"5370","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,10,"NNR","NY","New York",0,2017
"5371","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,11,"NNR","RI","Rhode Island",0,2017
"5372","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,12,"NNR","USA",NA,0,2017
"5373","seaboard goby","Gobiosoma ginsburgi","IUCN",186010,13,"LC","IUCN",NA,0,2017
"5374","sei whale","Balaenoptera borealis","dataportal",NA,1,NA,NA,"Offshore",0.6,2017
"5375","sei whale","Balaenoptera borealis","dataportal",NA,2,NA,NA,"Georges Bank",0.6,2017
"5376","sei whale","Balaenoptera borealis","dataportal",NA,3,NA,NA,"Gulf of Maine",0.6,2017
"5377","sei whale","Balaenoptera borealis","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.6,2017
"5378","sei whale","Balaenoptera borealis","dataportal",NA,5,NA,NA,"Connecticut",0.6,2017
"5379","sei whale","Balaenoptera borealis","dataportal",NA,6,"N2","ME","Maine",0.6,2017
"5380","sei whale","Balaenoptera borealis","dataportal",NA,7,"S1","MA","Massachusetts-Gulf of Maine",0.8,2017
"5381","sei whale","Balaenoptera borealis","dataportal",NA,8,"S1","MA","Massachusetts-Virginian",0.8,2017
"5382","sei whale","Balaenoptera borealis","dataportal",NA,9,NA,NA,"New Hampshire",0.6,2017
"5383","sei whale","Balaenoptera borealis","dataportal",NA,10,"N2","NY","New York",0.6,2017
"5384","sei whale","Balaenoptera borealis","dataportal",NA,11,"N2","RI","Rhode Island",0.6,2017
"5385","sei whale","Balaenoptera borealis","dataportal",NA,12,"N2","USA",NA,0.6,2017
"5386","sei whale","Balaenoptera borealis","dataportal",NA,13,"EN - Endangered","IUCN",NA,0.6,2017
"5387","shark sucker","Remora remora","IUCN",198651,1,NA,NA,"Offshore",0,2017
"5388","shark sucker","Remora remora","IUCN",198651,2,NA,NA,"Georges Bank",0,2017
"5389","shark sucker","Remora remora","IUCN",198651,3,NA,NA,"Gulf of Maine",0,2017
"5390","shark sucker","Remora remora","IUCN",198651,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5391","shark sucker","Remora remora","IUCN",198651,5,NA,NA,"Connecticut",0,2017
"5392","shark sucker","Remora remora","IUCN",198651,6,NA,NA,"Maine",0,2017
"5393","shark sucker","Remora remora","IUCN",198651,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5394","shark sucker","Remora remora","IUCN",198651,8,NA,NA,"Massachusetts-Virginian",0,2017
"5395","shark sucker","Remora remora","IUCN",198651,9,NA,NA,"New Hampshire",0,2017
"5396","shark sucker","Remora remora","IUCN",198651,10,NA,NA,"New York",0,2017
"5397","shark sucker","Remora remora","IUCN",198651,11,NA,NA,"Rhode Island",0,2017
"5398","shark sucker","Remora remora","IUCN",198651,12,"NNR","USA",NA,0,2017
"5399","shark sucker","Remora remora","IUCN",198651,13,"LC","IUCN",NA,0,2017
"5400","sheepshead","Archosargus probatocephalus","IUCN",170223,1,NA,NA,"Offshore",0,2017
"5401","sheepshead","Archosargus probatocephalus","IUCN",170223,2,NA,NA,"Georges Bank",0,2017
"5402","sheepshead","Archosargus probatocephalus","IUCN",170223,3,NA,NA,"Gulf of Maine",0,2017
"5403","sheepshead","Archosargus probatocephalus","IUCN",170223,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5404","sheepshead","Archosargus probatocephalus","IUCN",170223,5,NA,NA,"Connecticut",0,2017
"5405","sheepshead","Archosargus probatocephalus","IUCN",170223,6,NA,NA,"Maine",0,2017
"5406","sheepshead","Archosargus probatocephalus","IUCN",170223,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"5407","sheepshead","Archosargus probatocephalus","IUCN",170223,8,NA,NA,"Massachusetts-Virginian",0,2017
"5408","sheepshead","Archosargus probatocephalus","IUCN",170223,9,NA,NA,"New Hampshire",0,2017
"5409","sheepshead","Archosargus probatocephalus","IUCN",170223,10,NA,NA,"New York",0,2017
