term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(year)2015,-0.01925632137030995,0.10848834150789176,-0.17749668860878648,0.8595843638441656,0.03747208993351414,9.09473900334477,11,7,36,TRUE,0.24227205308498476,0.002795943035043095,0.14777826609409367,intercept only,ECO,1,NA
factor(year)2016,-2.3309963990754666e-17,0.10848834150789177,-2.1486146499030984e-16,0.9999999999999998,0.03747208993351414,9.09473900334477,11,7,36,TRUE,0.24227205308498476,0.002795943035043095,0.14777826609409367,intercept only,ECO,1,NA
(Intercept),0.006078623741630598,0.07078094765751529,0.08587937775350186,0.9317054308976865,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
prs_omit_soc,-5.5993233940426286e-5,0.0024445293655326406,-0.022905527227416175,0.9817636762803303,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)1,0.0034100648014130466,0.05799444604258868,0.058799851263495795,0.9532093327881177,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)2,-0.010373129161153901,0.043016453164081474,-0.24114329281372301,0.8098556046330421,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)3,-0.002740818618624416,0.04062389323471537,-0.0674681425236278,0.9463213080831111,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)4,0.027941097919419337,0.04027434635983663,0.6937691221547284,0.4891677977655775,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)5,0.022196836786045337,0.031840517976287154,0.6971254928257187,0.48707262351559577,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)6,-0.008632232451282425,0.0455319439573057,-0.18958629263395121,0.8499536372437427,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)7,0.0025077699086780993,0.04063029229238853,0.061721680233836076,0.9508871584120918,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)8,0.002683494410593283,0.04537530538954411,0.05913997465263659,0.9529389927397393,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)9,-0.005547928057534807,0.03755894004381391,-0.14771258323751793,0.8828175072394455,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)10,0.025944731647056317,0.036614521056757714,0.708591315637812,0.47995238508397087,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(region_id)11,0.010931339882688348,0.040864264025216465,0.26750365248087793,0.7895406252113263,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2006,-0.231073574835068,0.03163183540946058,-7.305095383935816,3.3335275105611303e-11,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2007,0.13026867828936495,0.03162262131936666,4.119477540262749,7.013374536281791e-5,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2008,0.11057245710818524,0.03160998753526235,3.4980228000671225,6.582182413122377e-4,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2009,3.714959121096761e-4,0.031619081872397,0.01174910497429676,0.9906452970606621,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2010,-0.13595904052750565,0.03188786905286982,-4.263660274761123,4.0298929287800146e-5,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2011,-0.1012333419823957,0.03227480089897796,-3.136606242723605,0.0021501679455250902,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2012,0.038152226720231344,0.03286636616479456,1.1608288707346914,0.24801555880425558,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2013,0.02175357971300208,0.0332630990075655,0.6539853580105195,0.5143725716568542,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2014,0.018080781287441887,0.04961752724761561,0.3644031109654052,0.7161983515161829,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2015,0.010402645673407497,0.049548468503839364,0.20994888414364263,0.8340636111259857,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
factor(year)2016,-0.05277054732937006,0.0511930214532155,-1.0308152523795893,0.30470060897147866,0.5923262744544018,-293.41769449159176,11,11,45,TRUE,0.08461534682800363,0.5192799670748505,0.0655475430747058,prs_ecol_only,FIS,1,NA
(Intercept),0.06281605857458626,0.06870075367801083,0.9143430779376137,0.3623701649960893,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
pressures,-0.0019434110984291114,0.0020502808458019457,-0.947875556857659,0.3450977443493324,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)1,-0.03870736299903911,0.05542385383291166,-0.6983881545973261,0.4862856943031485,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)2,-0.03747614784959861,0.043012456545169164,-0.8712859217943841,0.3853378427169436,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)3,-0.02701900190321772,0.04098386963534671,-0.6592594145847825,0.5109923505525089,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)4,0.004095447895438003,0.04068476074720245,0.10066294652401543,0.919986017395888,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)5,0.022257922259638407,0.031491161385060445,0.7067990280662583,0.481061586688748,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)6,-0.01396118754784018,0.03213732167849054,-0.43442287093838255,0.6647615419993781,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)7,-0.011724364201143955,0.03515704832561418,-0.3334854534020138,0.7393498708643167,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)8,-0.01258614265670964,0.035737153238220395,-0.3521864926624579,0.7253161574228617,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)9,-0.009604900699202593,0.03185003125773189,-0.3015664449896235,0.7635045611648801,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)10,0.022094155588350598,0.03181192858451558,0.6945242420512947,0.4886959951040385,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(region_id)11,6.884518132962057e-4,0.033501637518946956,0.020549795898987016,0.9836389194002833,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2006,-0.23033470697997915,0.03149970045680021,-7.312282454744871,3.2124563432947327e-11,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2007,0.12973007212849808,0.03149631744335092,4.11889651422995,7.028873303090356e-5,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2008,0.11208916550940565,0.03153100421125946,3.554887270903333,5.419230074680482e-4,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2009,-2.967783520420725e-4,0.03149822134542714,-0.00942206700459162,0.9924980355659097,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2010,-0.1307467842167876,0.0319849370292999,-4.087761188868892,7.909110688887536e-5,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2011,-0.098796440985829,0.031608759821996034,-3.125603204371154,0.0022258754160096672,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2012,0.041727492409882376,0.03174247447662023,1.314563312970971,0.19116364812924,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2013,0.02453988549045711,0.03165191888597258,0.7753048268214991,0.4396847227431171,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2014,0.03921870969887131,0.03912861550951326,1.0023025141110895,0.3182143460910118,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2015,0.028909305131709945,0.037546302914898654,0.7699640946602633,0.4428342879436602,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
factor(year)2016,-0.031567207180866676,0.039198703923052775,-0.8053125236699978,0.4222321704523283,0.5953541700129934,-294.49121039263673,11,11,45,TRUE,0.08446134609299377,0.5211388392675856,0.06512078968675541,prs_ecol_soc,FIS,1,NA
(Intercept),0.004620478273022457,0.030814794669081744,0.14994350352295058,0.8810588412722723,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)1,0.004523816885516449,0.03147755424725484,0.14371564099237386,0.8859640937387576,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)2,-0.009704803253046615,0.031477554247254846,-0.30830868169794257,0.7583775972513442,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)3,-0.0021562959173145966,0.03147755424725485,-0.068502651139189,0.9454985833745848,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)4,0.028512788837951098,0.031477554247254846,0.9058133492197125,0.36683484161460245,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)5,0.02210892740875886,0.03147755424725485,0.7023711955221862,0.48379668590972624,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)6,-0.007881549828254425,0.03147755424725485,-0.25038634724747627,0.8027132306472554,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)7,0.0030925259151293287,0.031477554247254846,0.09824543199378419,0.9218999722038976,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)8,0.003429184303594946,0.03147755424725485,0.10894062088365725,0.9134300447458721,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)9,-0.005083230876857532,0.03147755424725485,-0.1614874788850801,0.8719788052842539,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)10,0.02636804049564597,0.03147755424725485,0.8376775491680876,0.40386339144582806,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(region_id)11,0.011524588196287194,0.03147755424725485,0.36612082710626254,0.7149142657246503,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2006,-0.2310456715401545,0.03147755424725485,-7.340013449752181,2.6982562599246425e-11,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2007,0.1302904223285451,0.031477554247254846,4.139153293331476,6.476703285462263e-5,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2008,0.11057978288962568,0.031477554247254846,3.512972514351852,6.238811876513508e-4,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2009,3.5264485668299624e-4,0.031477554247254846,0.011203057706230476,0.9910798905658393,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2010,-0.13605553553399646,0.03147755424725485,-4.322303266171381,3.187833095034559e-5,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2011,-0.10138279725598838,0.031477554247254846,-3.2207965224880826,0.0016420584898796196,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2012,0.03794593831418907,0.03147755424725485,1.2054919520152465,0.23036559594427305,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2013,0.021516261723151152,0.03147755424725485,0.6835429955625468,0.4955706515540146,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2014,0.017204720481415556,0.031477554247254846,0.5465710692219989,0.5856799380796908,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2015,0.00952863795262565,0.03147755424725485,0.3027121445897163,0.7626290193697446,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
factor(year)2016,-0.05369294253648209,0.03147755424725485,-1.705753315989111,0.09061971087957787,0.5956937111002973,-296.34998043625205,11,11,44,TRUE,0.08411339591623836,0.5244128544345285,0.06509803052447928,intercept only,FIS,1,NA
(Intercept),-0.0107143550849923,0.012596272099643847,-0.8505973037288741,0.3966871353199951,0.18378179713436882,-856.7229016475599,11,11,45,TRUE,0.011993103324233553,0.09247022908835219,0.008827265568662316,prs_ecol_only,HAB,1,NA
prs_omit_soc,2.709254693934683e-4,2.61825771550371e-4,1.0347547828818169,0.3028642292270053,0.18378179713436882,-856.7229016475599,11,11,45,TRUE,0.011993103324233553,0.09247022908835219,0.008827265568662316,prs_ecol_only,HAB,1,NA
factor(region_id)1,0.009533342931675591,0.011756949160705344,0.8108687722779648,0.41904633520353474,0.18378179713436882,-856.7229016475599,11,11,45,TRUE,0.011993103324233553,0.09247022908835219,0.008827265568662316,prs_ecol_only,HAB,1,NA
factor(region_id)2,0.014906283887716454,0.007187943786254371,2.0737897138569723,0.04023810066819694,0.18378179713436882,-856.7229016475599,11,11,45,TRUE,0.011993103324233553,0.09247022908835219,0.008827265568662316,prs_ecol_only,HAB,1,NA
